,created_at,entities,favorite_count,favorited,id,id_str,is_quote_status,lang,metadata,retweet_count,retweeted,source,text,truncated,user
0,2018-04-02 23:49:42,"{'urls': [{'display_url': 'twitter.com/business/statu?', 'expanded_url': 'https://twitter.com/business/status/980955098544295936', 'url': 'https://t.co/fVP9A4XQ5L', 'indices': [101, 124]}], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TheBubbleBubble', 'name': 'Jesse Colombo', 'id': 320524842, 'id_str': '320524842', 'indices': [84, 100]}]}",1,False,980955464509902848,980955464509902848,True,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Further downward pressure on Facebook shares which in turn puts pressure on Nasdaq. @TheBubbleBubble https://t.co/fVP9A4XQ5L,False,"{'lang': 'en', 'is_translator': False, 'id': 1223841954, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'profile_link_color': '1DA1F2', 'verified': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/962951482466283525/mnST2dgO_normal.jpg', 'id_str': '1223841954', 'following': False, 'friends_count': 618, 'default_profile': True, 'profile_background_tile': False, 'followers_count': 626, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'statuses_count': 23078, 'description': 'Author, lecturer, public speaker and Equity/FX analyst interviewed on business channels - BBC, Bloomberg, CNBC, CNN, Core & SKY over the last 15 years.', 'contributors_enabled': False, 'utc_offset': 3600, 'notifications': False, 'has_extended_profile': True, 'profile_sidebar_fill_color': 'DDEEF6', 'profile_background_color': 'C0DEED', 'profile_use_background_image': True, 'follow_request_sent': False, 'translator_type': 'none', 'url': None, 'protected': False, 'created_at': 'Wed Feb 27 07:26:38 +0000 2013', 'entities': {'description': {'urls': []}}, 'location': 'London, England', 'screen_name': 'RonnieChopra1', 'favourites_count': 14987, 'time_zone': 'Casablanca', 'geo_enabled': False, 'is_translation_enabled': False, 'default_profile_image': False, 'name': 'Ronnie Chopra', 'profile_sidebar_border_color': 'C0DEED', 'profile_image_url': 'http://pbs.twimg.com/profile_images/962951482466283525/mnST2dgO_normal.jpg', 'listed_count': 7}"
1,2018-04-02 23:23:38,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/980948904228335616', 'url': 'https://t.co/3TKxmKl0jO', 'indices': [117, 140]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}",0,False,980948904228335616,980948904228335616,False,de,"{'iso_language_code': 'de', 'result_type': 'recent'}",0,False,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In den USA geraten Tech-Aktien erneut unter Druck. Die Papiere von Tesla, Amazon und Facebook fallen zum Wochenstar? https://t.co/3TKxmKl0jO",True,"{'lang': 'de', 'is_translator': False, 'id': 5776022, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/674050479/2655153244e3234a5805343dab05719d.gif', 'profile_text_color': '222222', 'profile_link_color': 'FF691F', 'verified': True, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/864850500088455169/RhrXxWdw_normal.jpg', 'id_str': '5776022', 'following': False, 'friends_count': 683, 'default_profile': False, 'profile_background_tile': False, 'followers_count': 293940, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/674050479/2655153244e3234a5805343dab05719d.gif', 'statuses_count': 105422, 'description': 'Ausgewählte Nachrichten von Deutschlands Wirtschafts- und Finanzzeitung. \n\nFolgen Sie uns und diskutieren Sie mit!', 'contributors_enabled': False, 'utc_offset': 7200, 'notifications': False, 'has_extended_profile': False, 'profile_sidebar_fill_color': 'EEEEEE', 'profile_background_color': 'E3E3E3', 'profile_use_background_image': True, 'follow_request_sent': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/5776022/1522309862', 'translator_type': 'none', 'url': 'https://t.co/qixKV81WRz', 'protected': False, 'created_at': 'Fri May 04 21:34:35 +0000 2007', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'handelsblatt.com/?social=tw-hb_?', 'expanded_url': 'http://www.handelsblatt.com/?social=tw-hb_hk-pr-', 'url': 'https://t.co/qixKV81WRz', 'indices': [0, 23]}]}}, 'location': 'Düsseldorf', 'screen_name': 'handelsblatt', 'favourites_count': 2850, 'time_zone': 'Berlin', 'geo_enabled': True, 'is_translation_enabled': False, 'default_profile_image': False, 'name': 'Handelsblatt', 'profile_sidebar_border_color': 'FFFFFF', 'profile_image_url': 'http://pbs.twimg.com/profile_images/864850500088455169/RhrXxWdw_normal.jpg', 'listed_count': 3875}"
2,2018-04-02 22:48:54,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SutherlandGold', 'name': 'SutherlandGold Group', 'id': 121187252, 'id_str': '121187252', 'indices': [3, 18]}, {'screen_name': 'Cloudflare', 'name': 'Cloudflare', 'id': 32499999, 'id_str': '32499999', 'indices': [128, 139]}]}",0,False,980940163814535168,980940163814535168,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SutherlandGold: Think it?s creepy that Facebook, Google, &amp; Xfinity have the power to know everything about you? So does @Cloudflare! Wh?",False,"{'lang': 'en', 'is_translator': False, 'id': 733536370652631041, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'profile_link_color': '19CF86', 'verified': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/733538414583111681/obcRkWWd_normal.jpg', 'id_str': '733536370652631041', 'following': False, 'friends_count': 236, 'default_profile': False, 'profile_background_tile': False, 'followers_count': 62, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'statuses_count': 207, 'description': 'Account Exec // Tech PR @sutherlandgold', 'contributors_enabled': False, 'utc_offset': None, 'notifications': False, 'has_extended_profile': True, 'profile_sidebar_fill_color': '000000', 'profile_background_color': '000000', 'profile_use_background_image': False, 'follow_request_sent': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/733536370652631041/1463802299', 'translator_type': 'none', 'url': 'https://t.co/bI1rdvIYz5', 'protected': False, 'created_at': 'Fri May 20 05:54:34 +0000 2016', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'medium.com/@adrianalamira?', 'expanded_url': 'https://medium.com/@adrianalamirande', 'url': 'https://t.co/bI1rdvIYz5', 'indices': [0, 23]}]}}, 'location': 'Berkeley, CA', 'screen_name': 'Basedriana274', 'favourites_count': 640, 'time_zone': None, 'geo_enabled': False, 'is_translation_enabled': False, 'default_profile_image': False, 'name': 'Adriana Lamirande', 'profile_sidebar_border_color': '000000', 'profile_image_url': 'http://pbs.twimg.com/profile_images/733538414583111681/obcRkWWd_normal.jpg', 'listed_count': 1}"
3,2018-04-02 22:40:06,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/980937950216175616', 'url': 'https://t.co/QqcYuG63DX', 'indices': [121, 144]}], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Cloudflare', 'name': 'Cloudflare', 'id': 32499999, 'id_str': '32499999', 'indices': [108, 119]}]}",4,False,980937950216175616,980937950216175616,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Think it?s creepy that Facebook, Google, &amp; Xfinity have the power to know everything about you? So does @Cloudflare? https://t.co/QqcYuG63DX",True,"{'lang': 'en', 'is_translator': False, 'id': 121187252, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_text_color': '333333', 'profile_link_color': '8A1717', 'verified': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/666651824204595200/5UgPQSTa_normal.jpg', 'id_str': '121187252', 'following': False, 'friends_count': 840, 'default_profile': False, 'profile_background_tile': False, 'followers_count': 592, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme13/bg.gif', 'statuses_count': 1771, 'description': 'We are a full-service creative communications agency in SF & NY dedicated to the art of #storytelling and science of inspiring action.\n\n#PR #BayArea #NewYork', 'contributors_enabled': False, 'utc_offset': -25200, 'notifications': False, 'has_extended_profile': False, 'profile_sidebar_fill_color': 'FFFFFF', 'profile_background_color': 'FFFFFF', 'profile_use_background_image': False, 'follow_request_sent': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/121187252/1447777135', 'translator_type': 'none', 'url': 'http://t.co/igZgQW4Oab', 'protected': False, 'created_at': 'Mon Mar 08 18:10:47 +0000 2010', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'sutherlandgold.com', 'expanded_url': 'http://www.sutherlandgold.com', 'url': 'http://t.co/igZgQW4Oab', 'indices': [0, 22]}]}}, 'location': 'San Francisco', 'screen_name': 'SutherlandGold', 'favourites_count': 472, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': True, 'is_translation_enabled': False, 'default_profile_image': False, 'name': 'SutherlandGold Group', 'profile_sidebar_border_color': 'FFFFFF', 'profile_image_url': 'http://pbs.twimg.com/profile_images/666651824204595200/5UgPQSTa_normal.jpg', 'listed_count': 35}"
4,2018-04-02 22:39:08,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EdKrassen', 'name': 'Ed Krassenstein ?', 'id': 132339474, 'id_str': '132339474', 'indices': [0, 10]}]}",0,False,980937703775711238,980937703775711232,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@EdKrassen ??? this Facebook and google driving the nasdaq down!! You are so elementary.,False,"{'lang': 'en', 'is_translator': False, 'id': 4385241987, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'profile_link_color': '1DA1F2', 'verified': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/673196781803593728/yExqp_2H_normal.jpg', 'id_str': '4385241987', 'following': False, 'friends_count': 554, 'default_profile': True, 'profile_background_tile': False, 'followers_count': 164, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'statuses_count': 4424, 'description': 'Christian, married, Mother, nurse, music lover, love my country!!', 'contributors_enabled': False, 'utc_offset': None, 'notifications': False, 'has_extended_profile': False, 'profile_sidebar_fill_color': 'DDEEF6', 'profile_background_color': 'C0DEED', 'profile_use_background_image': True, 'follow_request_sent': False, 'translator_type': 'none', 'url': None, 'protected': False, 'created_at': 'Sat Dec 05 17:40:06 +0000 2015', 'entities': {'description': {'urls': []}}, 'location': '', 'screen_name': 'kimmillerRN', 'favourites_count': 2050, 'time_zone': None, 'geo_enabled': False, 'is_translation_enabled': False, 'default_profile_image': False, 'name': 'Kimberly', 'profile_sidebar_border_color': 'C0DEED', 'profile_image_url': 'http://pbs.twimg.com/profile_images/673196781803593728/yExqp_2H_normal.jpg', 'listed_count': 0}"
5,2018-04-02 22:14:43,"{'urls': [], 'hashtags': [], 'symbols': [], 'user_mentions': []}",0,False,980931559606947840,980931559606947840,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dow tanks more than 450 points, Nasdaq closes in correction Amazon leads tech lower**fear of spy Zuckerberg Facebook's demise!",False,"{'lang': 'en', 'is_translator': False, 'id': 863784570, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'profile_link_color': '1DA1F2', 'verified': False, 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'id_str': '863784570', 'following': False, 'friends_count': 78, 'default_profile': True, 'profile_background_tile': False, 'followers_count': 238, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'statuses_count': 71063, 'description': '', 'contributors_enabled': False, 'utc_offset': None, 'notifications': False, 'has_extended_profile': False, 'profile_sidebar_fill_color': 'DDEEF6', 'profile_background_color': 'C0DEED', 'profile_use_background_image': True, 'follow_request_sent': False, 'translator_type': 'none', 'url': None, 'protected': False, 'created_at': 'Fri Oct 05 22:53:08 +0000 2012', 'entities': {'description': {'urls': []}}, 'location': '', 'screen_name': 'JJJFLYER', 'favourites_count': 37, 'time_zone': None, 'geo_enabled': False, 'is_translation_enabled': False, 'default_profile_image': True, 'name': 'LARRY JOHNSON', 'profile_sidebar_border_color': 'C0DEED', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'listed_count': 37}"
6,2018-04-02 21:47:56,"{'urls': [{'display_url': 'fw.to/MQ7cvHj', 'expanded_url': 'http://fw.to/MQ7cvHj', 'url': 'https://t.co/vZbiuOMztq', 'indices': [84, 107]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}",0,False,980924819100262400,980924819100262400,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Dow tanks more than 450 points, Nasdaq closes in correction Amazon leads tech lower https://t.co/vZbiuOMztq",False,"{'lang': 'en', 'is_translator': False, 'id': 1182947209, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_text_color': '000000', 'profile_link_color': '061F81', 'verified': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/964021143517650944/53QzQkDv_normal.jpg', 'id_str': '1182947209', 'following': False, 'friends_count': 8093, 'default_profile': False, 'profile_background_tile': True, 'followers_count': 7631, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'statuses_count': 524388, 'description': ""Mental Health Advocate, LGBT Equality, Paranormal Junkie & Trekkie Geek. If you're closed minded, homophobic, or hate politics - nope. ???"", 'contributors_enabled': False, 'utc_offset': -21600, 'notifications': False, 'has_extended_profile': False, 'profile_sidebar_fill_color': '000000', 'profile_background_color': '131516', 'profile_use_background_image': True, 'follow_request_sent': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1182947209/1521621394', 'translator_type': 'none', 'url': 'https://t.co/p6BnwhRWGe', 'protected': False, 'created_at': 'Fri Feb 15 15:19:52 +0000 2013', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'facebook.com/dennis.koch.790', 'expanded_url': 'https://www.facebook.com/dennis.koch.790', 'url': 'https://t.co/p6BnwhRWGe', 'indices': [0, 23]}]}}, 'location': 'Edmonton Alberta', 'screen_name': 'DennisKoch10', 'favourites_count': 146949, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'is_translation_enabled': False, 'default_profile_image': False, 'name': 'Dennis Koch ?', 'profile_sidebar_border_color': '000000', 'profile_image_url': 'http://pbs.twimg.com/profile_images/964021143517650944/53QzQkDv_normal.jpg', 'listed_count': 1284}"
7,2018-04-02 21:27:42,"{'urls': [{'display_url': 'MSI.US', 'expanded_url': 'http://MSI.US', 'url': 'https://t.co/4GywVzzMXb', 'indices': [71, 94]}, {'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/980919729228517377', 'url': 'https://t.co/dKIfQgViJo', 'indices': [121, 144]}], 'hashtags': [{'indices': [63, 69], 'text': 'Yahoo'}, {'indices': [95, 100], 'text': 'AAPL'}, {'indices': [104, 106], 'text': 'S'}], 'symbols': [], 'user_mentions': []}",1,False,980919729228517377,980919729228517376,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,False,"<a href=""http://www.dukascopy.com/fxspider/"" rel=""nofollow"">FXS_Stocks_EN</a>",Facebook Data Scandal Has Left Zuckerberg Isolated in Big Tech #Yahoo: https://t.co/4GywVzzMXb #AAPL.US #S&amp;P 500 In? https://t.co/dKIfQgViJo,True,"{'lang': 'en', 'is_translator': False, 'id': 4643811147, 'profile_background_image_url': None, 'profile_text_color': '333333', 'profile_link_color': '1DA1F2', 'verified': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/681844381188493313/5MdeK9QC_normal.png', 'id_str': '4643811147', 'following': False, 'friends_count': 26829, 'default_profile': True, 'profile_background_tile': False, 'followers_count': 30844, 'profile_background_image_url_https': None, 'statuses_count': 78710, 'description': '#Stock #news for professionals', 'contributors_enabled': False, 'utc_offset': -25200, 'notifications': False, 'has_extended_profile': False, 'profile_sidebar_fill_color': 'DDEEF6', 'profile_background_color': 'F5F8FA', 'profile_use_background_image': True, 'follow_request_sent': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4643811147/1451399395', 'translator_type': 'none', 'url': 'https://t.co/U7xzMnyEty', 'protected': False, 'created_at': 'Tue Dec 29 14:27:11 +0000 2015', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'dukascopy.com/fxspider/en/se?', 'expanded_url': 'https://www.dukascopy.com/fxspider/en/search', 'url': 'https://t.co/U7xzMnyEty', 'indices': [0, 23]}]}}, 'location': 'Geneva, Switzerland', 'screen_name': 'FXS_Stocks_EN', 'favourites_count': 0, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'is_translation_enabled': False, 'default_profile_image': False, 'name': 'Dukascopy Stocks EN', 'profile_sidebar_border_color': 'C0DEED', 'profile_image_url': 'http://pbs.twimg.com/profile_images/681844381188493313/5MdeK9QC_normal.png', 'listed_count': 291}"
8,2018-04-02 21:08:39,"{'urls': [{'display_url': 'cnb.cx/2JeAwuz', 'expanded_url': 'https://cnb.cx/2JeAwuz', 'url': 'https://t.co/kLclRU95El', 'indices': [23, 46]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}",0,False,980914934514110464,980914934514110464,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Amazon: Kind of a Drag https://t.co/kLclRU95El,False,"{'lang': 'en', 'is_translator': False, 'id': 20016443, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/661706901600604160/xq_CGKN7.jpg', 'profile_text_color': '333333', 'profile_link_color': 'DD0000', 'verified': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/981249396678340608/yekUfvRk_normal.jpg', 'id_str': '20016443', 'following': False, 'friends_count': 5835, 'default_profile': False, 'profile_background_tile': True, 'followers_count': 6649, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/661706901600604160/xq_CGKN7.jpg', 'statuses_count': 129635, 'description': 'Fighting the Left since 1972. Journalist, former Asst Media Director ACU in D.C. #MAGA #UWBadgers Houston Chicago L.A. Munich Madison Washington DC', 'contributors_enabled': False, 'utc_offset': -18000, 'notifications': False, 'has_extended_profile': True, 'profile_sidebar_fill_color': 'EFEFEF', 'profile_background_color': '000000', 'profile_use_background_image': True, 'follow_request_sent': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/20016443/1522707518', 'translator_type': 'none', 'url': 'https://t.co/rIkrf65rG2', 'protected': False, 'created_at': 'Wed Feb 04 00:22:22 +0000 2009', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'facebook.com/chicagonewsben?', 'expanded_url': 'https://www.facebook.com/chicagonewsbench', 'url': 'https://t.co/rIkrf65rG2', 'indices': [0, 23]}]}}, 'location': 'Houston, TX', 'screen_name': 'ChiNewsBench', 'favourites_count': 17032, 'time_zone': 'America/Chicago', 'geo_enabled': False, 'is_translation_enabled': False, 'default_profile_image': False, 'name': 'Chicago News Bench?', 'profile_sidebar_border_color': 'FFFFFF', 'profile_image_url': 'http://pbs.twimg.com/profile_images/981249396678340608/yekUfvRk_normal.jpg', 'listed_count': 348}"
9,2018-04-02 21:07:14,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/980914576433795073', 'url': 'https://t.co/I6ihhD0G12', 'indices': [96, 119]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}",0,False,980914576433795073,980914576433795072,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,False,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Markets plummet as Wall Street reacts to tech sector and trade war: The Dow Jones, Nasdaq and?? https://t.co/I6ihhD0G12",True,"{'lang': 'en', 'is_translator': False, 'id': 984965790, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/741388203/9f0dfcc20b50fb8cd6eaeb3ca21ab211.jpeg', 'profile_text_color': '333333', 'profile_link_color': 'FF0080', 'verified': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/964488973023305728/9TEZR_70_normal.jpg', 'id_str': '984965790', 'following': False, 'friends_count': 6, 'default_profile': False, 'profile_background_tile': True, 'followers_count': 14973, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/741388203/9f0dfcc20b50fb8cd6eaeb3ca21ab211.jpeg', 'statuses_count': 164603, 'description': 'SysAdmin · https://t.co/FgNLs4Kl1B', 'contributors_enabled': False, 'utc_offset': 28800, 'notifications': False, 'has_extended_profile': True, 'profile_sidebar_fill_color': 'EFEFEF', 'profile_background_color': '131516', 'profile_use_background_image': True, 'follow_request_sent': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/984965790/1518787425', 'translator_type': 'none', 'url': 'https://t.co/hMB2zpjc97', 'protected': False, 'created_at': 'Sun Dec 02 16:50:52 +0000 2012', 'entities': {'description': {'urls': [{'display_url': 'alefante.com', 'expanded_url': 'http://www.alefante.com', 'url': 'https://t.co/FgNLs4Kl1B', 'indices': [11, 34]}]}, 'url': {'urls': [{'display_url': 'unlimited.zone', 'expanded_url': 'http://unlimited.zone', 'url': 'https://t.co/hMB2zpjc97', 'indices': [0, 23]}]}}, 'location': 'Mandaluyong, Philippines', 'screen_name': 'UnlimitedZone', 'favourites_count': 78, 'time_zone': 'Hong Kong', 'geo_enabled': True, 'is_translation_enabled': False, 'default_profile_image': False, 'name': 'Bren Alefante', 'profile_sidebar_border_color': 'FFFFFF', 'profile_image_url': 'http://pbs.twimg.com/profile_images/964488973023305728/9TEZR_70_normal.jpg', 'listed_count': 19}"
10,2018-04-02 20:57:11,"{'urls': [{'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/980912047977385984', 'url': 'https://t.co/6Vid7IHgER', 'indices': [116, 139]}], 'hashtags': [], 'symbols': [], 'user_mentions': []}",0,False,980912047977385984,980912047977385984,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",BREAKING: The Dow closes down 459 points as trade tensions rise. Amazon loses 5% after President Donald J. Trump's? https://t.co/6Vid7IHgER,True,"{'lang': 'en', 'is_translator': False, 'id': 1733439547, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'profile_link_color': '1DA1F2', 'verified': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000479754040/e409120758b541fd7ff5126c2d2bf9fc_normal.jpeg', 'id_str': '1733439547', 'following': False, 'friends_count': 131, 'default_profile': True, 'profile_background_tile': False, 'followers_count': 264, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'statuses_count': 850, 'description': 'Official Twitter account for the Ector County Democratic Club', 'contributors_enabled': False, 'utc_offset': None, 'notifications': False, 'has_extended_profile': False, 'profile_sidebar_fill_color': 'DDEEF6', 'profile_background_color': 'C0DEED', 'profile_use_background_image': True, 'follow_request_sent': False, 'translator_type': 'none', 'url': None, 'protected': False, 'created_at': 'Thu Sep 05 23:42:16 +0000 2013', 'entities': {'description': {'urls': []}}, 'location': 'Odessa, TX', 'screen_name': 'EctorDems', 'favourites_count': 15, 'time_zone': None, 'geo_enabled': False, 'is_translation_enabled': False, 'default_profile_image': False, 'name': 'Ector County Dems', 'profile_sidebar_border_color': 'C0DEED', 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000479754040/e409120758b541fd7ff5126c2d2bf9fc_normal.jpeg', 'listed_count': 3}"
11,2018-04-02 20:44:39,"{'urls': [{'display_url': 'trend-online.com/prp/wall-stree?', 'expanded_url': 'http://www.trend-online.com/prp/wall-street-guerra-dazi-crollo-hi-tech/', 'url': 'https://t.co/mDAlGT1tKO', 'indices': [65, 88]}, {'display_url': 'twitter.com/i/web/status/9?', 'expanded_url': 'https://twitter.com/i/web/status/980908895030923267', 'url': 'https://t.co/g4i1oscQNF', 'indices': [111, 134]}], 'hashtags': [{'indices': [0, 11], 'text': 'WallStreet'}, {'indices': [89, 96], 'text': 'NASDAQ'}, {'indices': [97, 102], 'text': 'NYSE'}, {'indices': [103, 109], 'text': 'sp500'}], 'symbols': [], 'user_mentions': []}",0,False,980908895030923267,980908895030923264,False,it,"{'iso_language_code': 'it', 'result_type': 'recent'}",0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#WallStreet: tuffo a bomba con guerra dazi, harakiri tecnologici https://t.co/mDAlGT1tKO #NASDAQ #NYSE #sp500? https://t.co/g4i1oscQNF",True,"{'lang': 'it', 'is_translator': False, 'id': 366260448, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'profile_link_color': '1DA1F2', 'verified': False, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/463701596161835008/mb4lFox6_normal.png', 'id_str': '366260448', 'following': False, 'friends_count': 35261, 'default_profile': True, 'profile_background_tile': False, 'followers_count': 34902, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'statuses_count': 38342, 'description': 'Filadelfo Scamporrino - Web Content Manager - filadelfo.scamporrino@virgilio.it', 'contributors_enabled': False, 'utc_offset': 7200, 'notifications': False, 'has_extended_profile': False, 'profile_sidebar_fill_color': 'DDEEF6', 'profile_background_color': 'C0DEED', 'profile_use_background_image': True, 'follow_request_sent': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/366260448/1402578978', 'translator_type': 'none', 'url': 'http://t.co/NTEifiH61a', 'protected': False, 'created_at': 'Thu Sep 01 21:25:00 +0000 2011', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'linkedin.com/pub/filadelfo-?', 'expanded_url': 'http://www.linkedin.com/pub/filadelfo-scamporrino/26/9b8/4', 'url': 'http://t.co/NTEifiH61a', 'indices': [0, 22]}]}}, 'location': 'Le mie Notizie H24', 'screen_name': 'filadelfo72', 'favourites_count': 436, 'time_zone': 'Amsterdam', 'geo_enabled': False, 'is_translation_enabled': False, 'default_profile_image': False, 'name': 'FiladelfoScamporrino', 'profile_sidebar_border_color': 'C0DEED', 'profile_image_url': 'http://pbs.twimg.com/profile_images/463701596161835008/mb4lFox6_normal.png', 'listed_count': 87}"
